EmpID | StartDate | ExitDate | Title | BusinessUnit | EmployeeStatus | PayZone | EmployeeClassificationType | TerminationType | Division | State | JobFunctionDescription | Performance Score | Current Employee Rating | LastName | DOB | 
2265 | 30-Dec-19 |  | IT Support | SVG | Active | Zone C | Part-Time | Unk | Field Operations | MA | Construction Manager | Fully Meets | 1 | Pena | 1944 | 
2266 | 12-May-20 | 17-Mar-21 | IT Support | EW | Active | Zone B | Temporary | Resignation | Field Operations | MA | Construction Manager | Fully Meets | 5 | Eaton | 1975 | 
2267 | 04-Apr-23 |  | IT Support | MSC | Active | Zone A | Part-Time | Unk | General - Con | CT | Technician | Fully Meets | 4 | Brandt | 1971 | 
2268 | 04-Jan-21 | 28-Apr-22 | IT Support | TNS | Active | Zone C | Full-Time | Resignation | General - Con | CT | Technician | Fully Meets | 2 | Rogers | 1963 | 
2269 | 28-Apr-20 | 01-Dec-22 | IT Manager - Support | PYZ | Active | Zone C | Full-Time | Resignation | Executive | MA | Ceo | Fully Meets | 1 | Lyons | 1974 | 
2270 | 16-Apr-19 | 31-Jul-21 | IT Support | PYZ | Active | Zone C | Part-Time | Resignation | Project Management - Con | MA | Manager | Fully Meets | 4 | Livingston | 1952 | 
2271 | 09-Jul-22 |  | IT Support | SVG | Active | Zone A | Temporary | Unk | Field Operations | MA | Tower Hand | Fully Meets | 2 | Compton | 1996 | 
2272 | 29-Aug-22 | 15-Jan-23 | IT Support | TNS | Active | Zone C | Full-Time | Retirement | Field Operations | CT | Laborer | Fully Meets | 2 | Richmond | 1987 | 
2273 | 26-Jan-20 | 11-Dec-20 | IT Support | WBL | Active | Zone A | Part-Time | Resignation | Project Management - Eng | CT | Planner | Fully Meets | 4 | Stafford | 1956 | 
2274 | 18-Feb-20 |  | IT Manager - Support | BPC | Active | Zone A | Temporary | Unk | Aerial | MA | Lineman | Fully Meets | 4 | Mccoy | 2000 | 
2275 | 25-Jan-22 |  | Production Manager | EW | Active | Zone B | Full-Time | Unk | Yard (Material Handling) | MA | Runner | Fully Meets | 2 | Albert | 1950 | 
2276 | 10-Jul-23 |  | Production Manager | TNS | Active | Zone B | Temporary | Unk | Project Management - Con | MA | Project Manager | Fully Meets | 1 | Wallace | 1982 | 
2277 | 14-Apr-22 |  | Production Manager | CCDR | Active | Zone B | Temporary | Unk | Field Operations | MA | Technician | Fully Meets | 5 | Dunn | 1963 | 
2278 | 10-Jul-22 |  | Production Manager | CCDR | Active | Zone B | Temporary | Unk | Wireless | MA | Operator | Fully Meets | 4 | Sullivan | 1963 | 
2279 | 27-Jun-22 |  | Production Manager | EW | Active | Zone C | Full-Time | Unk | Safety | MA | Safety | Fully Meets | 1 | Immediato | 1977 | 
2280 | 04-Dec-18 | 07-Jul-23 | Production Manager | PYZ | Voluntarily Terminated | Zone A | Temporary | Retirement | Catv | MA | Foreman | Fully Meets | 4 | Peterson | 1985 | 
2281 | 10-Sep-19 |  | Production Manager | PL | Active | Zone C | Full-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 4 | Gray | 1998 | 
2282 | 25-Apr-19 |  | Production Manager | PL | Active | Zone A | Full-Time | Unk | Fielders | MA | Engineer | Fully Meets | 4 | Bozzi | 1967 | 
2283 | 03-Oct-18 | 27-Jun-19 | Shared Services Manager | WBL | Voluntarily Terminated | Zone B | Temporary | Retirement | Field Operations | MA | Technician | Fully Meets | 4 | Quinn | 1961 | 
2284 | 14-Jun-22 |  | CIO | EW | Active | Zone C | Part-Time | Unk | Wireline Construction | MA | Foreman | Fully Meets | 2 | Zamora | 1960 | 
2285 | 15-Feb-22 |  | Production Manager | BPC | Active | Zone C | Temporary | Unk | Project Management - Con | MA | Coordinator | Fully Meets | 5 | Butler | 1971 | 
2286 | 24-Sep-18 | 18-Jan-21 | Production Manager | NEL | Active | Zone B | Temporary | Voluntary | General - Eng | MA | Specialist | Fully Meets | 2 | Miller | 1981 | 
2287 | 09-Mar-22 | 08-Apr-23 | Production Manager | PYZ | Active | Zone B | Part-Time | Involuntary | General - Con | MA | Technician | Fully Meets | 2 | Liebig | 1961 | 
2288 | 07-Nov-18 | 25-May-20 | Production Manager | NEL | Active | Zone A | Temporary | Involuntary | Fielders | MA | Engineer | Fully Meets | 5 | Spirea | 1984 | 
2289 | 31-Aug-19 |  | Shared Services Manager | BPC | Active | Zone A | Part-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 4 | LeBlanc | 1962 | 
2290 | 27-Nov-20 | 05-Jul-23 | Director of Sales | EW | Active | Zone B | Temporary | Retirement | Wireline Construction | RI | Groundman | Fully Meets | 2 | Houlihan | 1942 | 
2291 | 07-Jul-20 |  | Director of Operations | NEL | Active | Zone B | Part-Time | Unk | General - Con | MA | Technician | Fully Meets | 4 | Bramante | 1985 | 
2292 | 11-Jan-20 |  | Production Manager | TNS | Active | Zone C | Temporary | Unk | Aerial | MA | Foreman | Fully Meets | 2 | Hogland | 1963 | 
2293 | 15-Jun-20 | 05-Sep-21 | Production Manager | CCDR | Active | Zone B | Full-Time | Involuntary | Field Operations | MA | Laborer | Fully Meets | 2 | Stanley | 1998 | 
2294 | 10-Oct-20 |  | Production Manager | PYZ | Active | Zone A | Part-Time | Unk | Field Operations | MA | Engineer | Fully Meets | 4 | Strickland | 1975 | 
2295 | 19-May-22 | 10-Apr-23 | Production Manager | SVG | Active | Zone B | Temporary | Involuntary | Field Operations | MA | Driller | Fully Meets | 5 | Jordan | 1999 | 
2296 | 25-Aug-21 |  | Production Manager | TNS | Active | Zone B | Temporary | Unk | Field Operations | MA | Driller | Fully Meets | 1 | Middleton | 1973 | 
2297 | 18-Dec-18 | 25-Sep-19 | Production Manager | WBL | Voluntarily Terminated | Zone C | Full-Time | Resignation | Aerial | MA | Laborer | Fully Meets | 2 | Richard | 1958 | 
2298 | 05-Aug-23 |  | Production Manager | WBL | Active | Zone B | Full-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 4 | Gay | 1958 | 
2299 | 13-Apr-22 | 17-Apr-23 | Production Manager | TNS | Active | Zone A | Temporary | Resignation | Field Operations | MA | Laborer | Fully Meets | 2 | Rich | 1942 | 
2300 | 26-Sep-20 |  | Production Manager | SVG | Active | Zone A | Full-Time | Unk | Underground | MA | Laborer | Fully Meets | 5 | Nguyen | 1947 | 
2301 | 12-Feb-21 | 03-Aug-22 | Production Manager | PYZ | Active | Zone C | Temporary | Voluntary | Underground | MA | Operator | Fully Meets | 1 | Keith | 1946 | 
2302 | 02-Jan-19 | 09-Oct-20 | Production Manager | PL | Terminated for Cause | Zone C | Temporary | Resignation | Wireline Construction | MA | Operator | Fully Meets | 4 | Rhodes | 1988 | 
2303 | 26-Oct-19 | 22-Jul-23 | Production Manager | NEL | Terminated for Cause | Zone C | Temporary | Resignation | Field Operations | MA | Driver | Fully Meets | 5 | Jordan | 1957 | 
2304 | 11-Apr-21 |  | President & CEO | MSC | Active | Zone B | Part-Time | Unk | General - Con | MA | Manager | Fully Meets | 2 | Stanton | 1957 | 
2305 | 11-Dec-19 | 12-May-21 | Network Engineer | EW | Active | Zone A | Full-Time | Resignation | Field Operations | MA | Laborer | Fully Meets | 2 | Thornton | 1970 | 
2306 | 21-Oct-20 | 14-May-23 | Network Engineer | CCDR | Active | Zone B | Full-Time | Resignation | Project Management - Con | MA | Technician | Fully Meets | 1 | Lutz | 1999 | 
2307 | 08-May-20 |  | Network Engineer | BPC | Active | Zone C | Part-Time | Unk | Project Management - Con | MA | Project Manager | Fully Meets | 2 | Hahn | 1988 | 
2308 | 24-May-22 | 13-Oct-22 | Data Analyst | EW | Active | Zone A | Full-Time | Retirement | Field Operations | MA | Coordinator | Fully Meets | 5 | Rivers | 1999 | 
2309 | 05-Jun-19 |  | Data Analyst | CCDR | Active | Zone A | Part-Time | Unk | General - Con | MA | Technician | Fully Meets | 2 | Mercer | 1991 | 
2310 | 21-Apr-22 |  | Data Analyst  | BPC | Active | Zone B | Part-Time | Unk | Fielders | MA | Engineer | Fully Meets | 5 | Sloan | 1983 | 
2311 | 10-Dec-19 | 21-Feb-23 | Data Analyst | PYZ | Active | Zone A | Full-Time | Voluntary | Field Operations | MA | Laborer | Fully Meets | 2 | Castillo | 1971 | 
2312 | 26-Nov-19 |  | Data Analyst | WBL | Active | Zone C | Part-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 4 | Carney | 1951 | 
2313 | 13-Sep-21 |  | Data Analyst | NEL | Active | Zone C | Full-Time | Unk | Shop (Fleet) | MA | Shop | Fully Meets | 2 | Bowman | 2000 | 
2314 | 19-Aug-19 |  | Data Analyst | PL | Active | Zone C | Part-Time | Unk | Field Operations | MA | Technician | Fully Meets | 1 | Blair | 1961 | 
2315 | 12-Jun-22 | 09-Jul-23 | Production Manager | CCDR | Active | Zone A | Full-Time | Voluntary | Project Management - Con | MA | Project Manager | Fully Meets | 4 | Flowers | 1986 | 
2316 | 21-Jul-21 |  | Production Manager | SVG | Active | Zone B | Full-Time | Unk | Field Operations | MA | Technician | Fully Meets | 2 | Gay | 1973 | 
2317 | 13-Nov-20 |  | Production Manager | EW | Active | Zone A | Temporary | Unk | Yard (Material Handling) | MA | Manager | Fully Meets | 1 | Hoffman | 1944 | 
2318 | 20-Feb-22 |  | Production Manager | MSC | Active | Zone A | Temporary | Unk | Field Operations | MA | Laborer | Fully Meets | 2 | Golden | 1957 | 
2319 | 28-Mar-19 | 14-Apr-22 | Production Manager | TNS | Voluntarily Terminated | Zone A | Part-Time | Voluntary | General - Sga | MA | Administrator | Fully Meets | 5 | Harvey | 1983 | 
2320 | 26-Oct-22 | 17-Jun-23 | Production Manager | PYZ | Voluntarily Terminated | Zone A | Full-Time | Voluntary | Fielders | MA | Engineer | Fully Meets | 4 | Peters | 1964 | 
2321 | 10-May-23 | 14-May-23 | Production Manager | WBL | Active | Zone C | Full-Time | Voluntary | Field Operations | MA | Technician | Fully Meets | 2 | Gallegos | 1951 | 
2322 | 01-Sep-22 |  | Production Manager | NEL | Active | Zone C | Part-Time | Unk | Field Operations | MA | Driller | Fully Meets | 5 | Cervantes | 1963 | 
2323 | 21-Apr-21 | 17-Aug-21 | Production Manager | PL | Active | Zone C | Temporary | Retirement | Project Management - Con | MA | Manager | Fully Meets | 5 | Villanueva | 1959 | 
2324 | 23-Jul-21 | 15-Feb-23 | Production Manager | BPC | Terminated for Cause | Zone A | Temporary | Involuntary | General - Con | MA | Splicer | Fully Meets | 4 | Dixon | 1996 | 
2325 | 29-Dec-20 |  | Production Manager | CCDR | Active | Zone A | Temporary | Unk | Field Operations | MA | Laborer | Fully Meets | 1 | Jensen | 1999 | 
2326 | 08-Aug-22 |  | President & CEO | SVG | Active | Zone A | Temporary | Unk | Project Management - Con | MA | Safety | Fully Meets | 2 | Whitehead | 1947 | 
2327 | 30-Jul-20 |  | Network Engineer | EW | Active | Zone A | Part-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 4 | Cunningham | 1971 | 
2328 | 18-Mar-19 |  | Network Engineer | MSC | Active | Zone B | Part-Time | Unk | General - Con | MA | Splicer | Fully Meets | 4 | Herring | 1980 | 
2329 | 25-Jul-19 | 03-Sep-22 | Network Engineer | TNS | Active | Zone A | Full-Time | Retirement | Aerial | MA | Lineman | Fully Meets | 2 | Anderson | 1962 | 
2330 | 16-Oct-21 |  | Data Analyst | SVG | Active | Zone C | Part-Time | Unk | Executive | MA | Vp | Fully Meets | 2 | Forbes | 1957 | 
2331 | 06-Dec-19 | 29-Oct-21 | Data Analyst | TNS | Active | Zone C | Part-Time | Retirement | Wireline Construction | MA | Supervisor | Fully Meets | 1 | Willis | 1952 | 
2332 | 29-Jun-19 | 21-Jul-20 | Data Analyst  | WBL | Active | Zone C | Full-Time | Involuntary | Fielders | MA | Engineer | Fully Meets | 4 | Austin | 1971 | 
2333 | 03-Apr-19 |  | Data Analyst | BPC | Active | Zone C | Temporary | Unk | Yard (Material Handling) | MA | Associate | Fully Meets | 1 | Lane | 1951 | 
2334 | 21-Jul-21 | 03-Sep-22 | Data Analyst | CCDR | Active | Zone A | Temporary | Retirement | Engineers | MA | Engineer | Fully Meets | 4 | Preston | 1983 | 
2335 | 27-Jul-22 |  | Data Analyst | EW | Active | Zone C | Temporary | Unk | General - Con | MA | Foreman | Fully Meets | 4 | Fischer | 1944 | 
2336 | 06-Oct-19 |  | Production Manager | CCDR | Active | Zone A | Full-Time | Unk | General - Con | MA | Foreman | Fully Meets | 4 | Dominguez | 1984 | 
2337 | 16-Apr-21 |  | Production Manager | SVG | Active | Zone C | Part-Time | Unk | Engineers | MA | Engineer | Fully Meets | 4 | Macias | 1989 | 
2338 | 10-Oct-18 | 02-May-22 | Production Manager | EW | Active | Zone C | Temporary | Involuntary | Project Management - Con | MA | Supervisor | Fully Meets | 4 | Hull | 1971 | 
2339 | 25-Jul-22 | 08-Nov-22 | Production Manager | MSC | Voluntarily Terminated | Zone B | Part-Time | Retirement | General - Sga | MA | Administrator | Fully Meets | 1 | Kemp | 1972 | 
2340 | 17-Mar-21 | 13-May-23 | Production Manager | TNS | Voluntarily Terminated | Zone A | Temporary | Resignation | General - Con | MA | Laborer | Fully Meets | 5 | Dudley | 2001 | 
2341 | 13-Oct-18 |  | Production Manager | PYZ | Active | Zone A | Full-Time | Unk | General - Sga | MA | Mechanic | Fully Meets | 2 | Hendricks | 1984 | 
2342 | 09-Jan-20 |  | Production Manager | WBL | Active | Zone C | Temporary | Unk | Field Operations | MA | Laborer | Fully Meets | 5 | Owens | 1967 | 
2343 | 18-Sep-19 |  | Production Manager | NEL | Active | Zone B | Temporary | Unk | Wireless | MA | Technician | Fully Meets | 4 | Mcintyre | 1998 | 
2344 | 26-Oct-19 | 10-Mar-20 | Production Manager | PL | Active | Zone C | Temporary | Retirement | Yard (Material Handling) | MA | Engineer | Fully Meets | 1 | Bates | 1991 | 
2345 | 14-Sep-20 | 30-May-23 | Production Manager | BPC | Terminated for Cause | Zone B | Temporary | Involuntary | Field Operations | MA | Specialist | Fully Meets | 2 | Schwartz | 1971 | 
2346 | 09-Apr-23 |  | Production Manager | CCDR | Active | Zone A | Full-Time | Unk | Field Operations | MA | Technician | Fully Meets | 4 | Black | 1984 | 
2347 | 25-Oct-19 |  | President & CEO | SVG | Active | Zone A | Part-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 1 | Novak | 1977 | 
2348 | 25-Jun-22 |  | Network Engineer | EW | Active | Zone C | Full-Time | Unk | Field Operations | MA | Technician | Fully Meets | 1 | Harvey | 1976 | 
2349 | 26-Jan-23 | 27-Feb-23 | Network Engineer | MSC | Active | Zone C | Full-Time | Voluntary | General - Con | MA | Laborer | Fully Meets | 4 | Atkinson | 1956 | 
2350 | 19-Feb-20 |  | Network Engineer | TNS | Active | Zone A | Temporary | Unk | Wireline Construction | MA | Laborer | Fully Meets | 2 | Werner | 1973 | 
2351 | 24-Dec-19 | 21-Jun-20 | Data Analyst | EW | Active | Zone B | Temporary | Retirement | Engineers | MA | Technician | Fully Meets | 4 | Mcintyre | 1943 | 
2352 | 16-Oct-20 | 15-Nov-20 | Data Analyst | MSC | Active | Zone B | Temporary | Retirement | General - Con | MA | Lineman | Fully Meets | 2 | Frye | 1993 | 
2353 | 07-Sep-18 |  | Data Analyst  | TNS | Active | Zone B | Full-Time | Unk | Field Operations | MA | Foreman | Fully Meets | 2 | Booth | 1997 | 
2354 | 07-Jan-22 | 29-Jun-22 | Data Analyst | PYZ | Active | Zone C | Full-Time | Retirement | Wireline Construction | MA | Clerk | Fully Meets | 2 | Navarro | 1971 | 
2355 | 25-Mar-19 | 23-Apr-19 | Data Analyst | WBL | Active | Zone C | Temporary | Retirement | Field Operations | MA | Civil Hand | Fully Meets | 1 | Perry | 1943 | 
2356 | 18-Nov-21 | 17-Dec-22 | Data Analyst | NEL | Active | Zone C | Temporary | Retirement | Catv | MA | Laborer | Fully Meets | 4 | Little | 1955 | 
2357 | 31-Dec-22 | 21-Jul-23 | Production Manager | PL | Active | Zone B | Temporary | Involuntary | General - Con | MA | Foreman | Fully Meets | 1 | Murray | 1943 | 
2358 | 14-May-20 | 29-Nov-22 | Production Manager | PYZ | Active | Zone B | Temporary | Involuntary | Executive | MA | Executive Assistant | Fully Meets | 4 | Huang | 1993 | 
2359 | 13-Dec-20 | 12-Feb-23 | Production Manager | SVG | Active | Zone B | Part-Time | Retirement | Engineers | MA | Project Manager | Fully Meets | 2 | Contreras | 1996 | 
2360 | 16-Nov-21 | 23-Nov-22 | Production Manager | TNS | Voluntarily Terminated | Zone B | Part-Time | Voluntary | Fielders | MA | Engineer | Fully Meets | 1 | York | 1990 | 
2361 | 01-Dec-22 | 06-Jul-23 | Production Manager | WBL | Voluntarily Terminated | Zone C | Full-Time | Involuntary | Project Management - Con | MA | Supervisor | Fully Meets | 2 | Wiggins | 1996 | 
2362 | 30-Oct-20 | 28-Jul-22 | Production Manager | BPC | Active | Zone C | Part-Time | Involuntary | Field Operations | MA | Construction Manager | Fully Meets | 2 | Bullock | 1974 | 
2363 | 08-Feb-21 | 25-Sep-22 | Production Manager | CCDR | Active | Zone C | Temporary | Retirement | Wireline Construction | MA | Foreman | Fully Meets | 2 | Keller | 1983 | 
2364 | 05-Aug-19 |  | Production Manager | EW | Active | Zone A | Temporary | Unk | Field Operations | MA | Technician | Fully Meets | 5 | Jimenez | 1960 | 
2365 | 29-Nov-18 | 09-Mar-23 | Production Manager | MSC | Terminated for Cause | Zone A | Temporary | Involuntary | Engineers | MA | Technician | Fully Meets | 1 | Goodwin | 1953 | 
2366 | 16-Nov-18 | 25-May-21 | Production Manager | NEL | Terminated for Cause | Zone B | Part-Time | Retirement | Fielders | MA | Engineer | Fully Meets | 2 | Kennedy | 1944 | 
2367 | 23-Aug-20 | 11-Jun-22 | Production Manager | PL | Active | Zone C | Part-Time | Resignation | Wireline Construction | MA | Foreman | Fully Meets | 5 | Doyle | 1959 | 
2368 | 22-Aug-20 | 09-Mar-23 | President & CEO | PYZ | Active | Zone B | Temporary | Resignation | Wireline Construction | MA | Splicer | Fully Meets | 1 | Brennan | 1950 | 
2369 | 19-Oct-21 | 10-Sep-22 | Network Engineer | SVG | Active | Zone B | Full-Time | Retirement | Field Operations | MA | Engineer | Fully Meets | 5 | Moyer | 1987 | 
2370 | 21-Feb-20 | 29-Nov-21 | Network Engineer | TNS | Active | Zone B | Full-Time | Retirement | Field Operations | MA | Locator | Fully Meets | 5 | Robinson | 1952 | 
2371 | 21-Nov-22 |  | Data Analyst | EW | Active | Zone B | Temporary | Unk | Field Operations | MA | Supervisor | Fully Meets | 1 | Mcmahon | 2000 | 
2372 | 05-Aug-19 | 06-Dec-21 | Data Analyst | CCDR | Active | Zone A | Part-Time | Involuntary | Field Operations | MA | Driller | Fully Meets | 2 | York | 1992 | 
2373 | 05-Nov-20 | 04-Jun-22 | Data Analyst  | BPC | Active | Zone A | Full-Time | Resignation | Catv | MA | Foreman | Fully Meets | 2 | Wiley | 1982 | 
2374 | 12-Jun-21 | 25-Feb-22 | Data Analyst | WBL | Active | Zone A | Part-Time | Retirement | Field Operations | MA | Laborer | Fully Meets | 2 | Hebert | 1962 | 
2375 | 13-Sep-18 |  | Data Analyst | TNS | Active | Zone B | Full-Time | Unk | General - Con | MA | Foreman | Fully Meets | 1 | Adkins | 1958 | 
2376 | 09-Apr-23 | 03-Jun-23 | Production Manager | CCDR | Active | Zone A | Temporary | Involuntary | Field Operations | MA | Technician | Fully Meets | 4 | Sloan | 1983 | 
2377 | 09-Jan-21 |  | Production Manager | SVG | Active | Zone B | Part-Time | Unk | Executive | MA | Vp | Fully Meets | 4 | Nolan | 1960 | 
2378 | 23-Mar-20 |  | Production Manager | EW | Active | Zone A | Full-Time | Unk | Project Management - Eng | MA | Administrative | Fully Meets | 2 | Parks | 1944 | 
2379 | 19-Oct-19 | 23-Dec-20 | Production Manager | MSC | Voluntarily Terminated | Zone C | Part-Time | Resignation | Fielders | MA | Technician | Fully Meets | 2 | Sosa | 1991 | 
